date,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity
49,1,0,4,1,0.8,26.16,1033.0,7080,63,0.0,0,0,59.0,0.8003186440000001
52,4,0,2,11,0.8,11.41,357.0,3420,50,0.0,0,0,58.0,0.800034503
38,0,0,5,12,0.6,15.26,1492.0,6960,23,0.0,0,0,34.0,0.600436426
17,3,0,4,6,0.8,11.41,1140.0,5490,63,0.0,0,0,30.5,0.8003437659999999
22,4,2,4,2,0.8,3.94,1039.0,1440,0,0.0,0,0,8.0,0.8208333329999999
42,4,0,2,8,0.8,25.9,1233.0,10170,60,0.0,0,0,56.5,0.850136766
23,4,1,4,6,0.75,2.9,1039.0,960,0,0.0,0,0,8.0,0.610208333
53,1,0,1,8,0.75,29.4,534.0,6840,56,0.0,0,0,57.0,0.750473684
32,0,0,1,9,0.7,18.79,1068.0,3000,30,0.0,0,1,52.0,0.700256795
7,4,2,1,8,0.8,2.9,1039.0,1440,0,0.0,0,0,8.0,0.681060606
28,4,0,5,1,0.8,22.52,1397.0,0,138,0.0,0,0,57.0,1.100483918
45,0,0,2,5,0.75,20.4,1118.0,10320,56,0.0,0,0,58.0,0.750031447
52,4,1,2,10,0.7,2.9,1039.0,0,960,0.0,0,0,8.0,0.477291667
55,1,0,5,1,0.7,26.82,1373.0,6960,50,0.0,0,0,58.0,0.750651724
13,4,0,1,11,0.8,10.05,13.0,3240,34,0.0,0,0,54.0,0.750648148
55,1,0,5,5,0.7,27.48,230.0,6960,40,0.0,0,0,58.0,0.7004241379999999
39,1,2,2,10,0.75,2.9,1039.0,960,0,0.0,0,0,8.0,0.763375
29,0,1,0,1,0.5,3.94,1039.0,3360,0,0.0,0,0,8.0,0.768847222
11,3,0,0,5,0.7,41.19,1052.0,10440,21,0.0,0,0,58.0,0.452012539
29,0,1,0,12,0.8,4.6,1039.0,3780,0,0.0,0,0,9.0,0.590617284
24,3,1,3,9,0.8,3.94,1039.0,960,0,0.0,0,0,8.0,0.549791667
21,4,1,3,2,0.8,3.94,1039.0,2160,0,0.0,0,0,18.0,0.912037037
16,1,2,3,5,0.7,4.15,1039.0,1440,0,0.0,0,0,8.0,0.330113636
10,4,1,2,9,0.8,3.94,1039.0,960,0,0.0,0,0,8.0,0.697708333
9,1,0,3,9,0.75,18.79,1206.0,6240,34,0.0,0,0,52.0,0.750395513
41,1,0,4,4,0.8,22.52,1472.0,7020,60,0.0,0,0,58.5,0.85011396
29,0,1,0,9,0.75,2.9,1039.0,960,0,0.0,0,0,8.0,0.4078125
9,1,0,3,7,0.8,30.1,874.0,3960,50,0.0,0,0,59.0,0.8000557620000001
33,1,0,3,9,0.8,22.52,1086.0,6960,50,0.0,0,0,58.0,0.7999632179999999
43,4,0,0,7,0.7,30.1,957.0,7200,0,0.0,0,1,60.0,0.602
27,4,1,4,6,0.6,2.9,1039.0,960,0,0.0,0,0,8.0,0.271875
51,1,2,0,11,0.75,2.9,1039.0,5640,0,0.0,0,0,17.0,0.987880435
37,3,1,1,3,0.5,5.13,1039.0,1800,0,0.0,0,0,15.0,0.7866
48,1,0,0,3,0.8,29.4,983.0,6840,63,0.0,0,1,57.0,0.800578947
0,2,0,0,7,0.7,23.54,1109.0,6720,0,0.0,0,0,56.0,0.388830357
50,3,0,5,2,0.5,22.94,1044.0,9810,23,0.0,0,0,54.5,0.499998888
25,1,0,2,7,0.7,24.26,2698.0,6720,0,0.0,0,0,56.0,0.295307738
34,3,0,2,7,0.7,30.1,784.0,600,30,0.0,0,1,59.0,0.7004598890000001
24,3,0,3,4,0.8,30.1,864.0,480,50,0.0,0,1,58.0,0.800980392
40,4,2,3,10,0.8,3.94,1039.0,1260,0,0.0,0,0,8.0,0.332359307
13,4,0,1,3,0.8,22.52,813.0,0,88,0.0,0,0,57.0,0.90047076
44,0,2,0,11,0.75,4.15,1039.0,1800,0,0.0,0,0,10.0,0.8960227270000001
3,4,0,3,7,0.65,30.48,935.0,6840,26,0.0,0,1,57.0,0.650596491
42,4,0,2,11,0.65,12.52,1004.0,9540,44,0.0,0,0,53.0,0.64998056
57,0,1,3,5,0.8,4.6,1039.0,1080,0,0.0,0,0,9.0,0.902962963
8,1,0,1,9,0.8,26.16,1305.0,10620,75,0.0,0,0,59.0,0.850502311
44,0,0,0,6,0.8,11.61,1009.0,5640,63,0.0,0,0,32.0,0.800537143
28,4,0,5,4,0.7,30.1,419.0,7080,0,0.0,0,1,59.0,0.637711864
22,4,0,4,4,0.8,50.48,562.0,10440,0,0.0,0,0,58.0,0.473134796
6,3,1,4,2,0.8,3.94,1039.0,960,0,0.0,0,0,8.0,1.108125
2,0,0,2,2,0.7,30.33,577.0,2160,30,0.0,0,1,58.0,0.700623
52,4,0,2,8,0.65,30.48,953.0,6720,26,0.0,0,1,56.0,0.650421429
48,1,1,0,12,0.8,4.6,1039.0,1080,0,0.0,0,0,9.0,0.868888889
19,0,2,1,6,0.8,2.9,1039.0,960,0,0.0,0,0,8.0,0.6225
27,4,0,4,9,0.75,18.79,1239.0,5640,45,0.0,0,0,52.0,0.750371895
27,4,1,4,1,0.75,3.94,1039.0,960,0,0.0,0,0,8.0,0.890604167
51,1,0,0,12,0.8,26.16,844.0,7080,63,0.0,0,0,59.0,0.8003186440000001
7,4,0,1,8,0.8,25.9,1211.0,10260,60,0.0,0,0,57.0,0.850252525
7,4,2,1,4,0.35,4.3,1039.0,2160,0,0.0,0,0,12.0,0.952020202
40,4,0,3,12,0.8,11.61,1159.0,2970,50,0.0,0,0,31.5,0.800313433
22,4,2,4,6,0.8,2.9,1039.0,1440,0,0.0,0,0,8.0,0.597348485
29,0,1,0,5,0.8,4.6,1039.0,7560,0,0.0,0,0,18.0,0.921604938
38,0,2,5,8,0.8,2.9,1039.0,4800,0,0.0,0,0,8.0,0.397743056
28,4,0,5,5,0.75,30.1,610.0,7080,56,0.0,0,0,59.0,0.750799435
39,1,0,2,1,0.8,26.16,1138.0,7080,63,0.0,0,0,59.0,0.8003186440000001
34,3,0,2,11,0.7,11.41,680.0,2160,30,0.0,0,2,54.0,0.5659722220000001
13,4,0,1,9,0.8,29.12,1263.0,2160,38,0.0,0,0,58.0,0.8008
32,0,1,1,2,0.7,3.9,1039.0,960,0,0.0,0,0,8.0,0.325
0,2,0,0,4,0.8,22.52,1432.0,6660,88,0.0,0,0,57.5,0.9005370690000001
3,4,0,3,2,0.75,16.1,971.0,5400,45,0.0,0,1,45.0,0.7501407409999999
2,0,1,2,3,0.8,5.13,1039.0,2160,0,0.0,0,0,18.0,0.87115
53,1,0,1,5,0.7,27.48,573.0,6840,30,0.0,0,0,57.0,0.7006596490000001
29,0,0,0,8,0.75,29.4,792.0,4560,56,0.0,0,2,58.0,0.7504259259999999
5,3,0,5,4,0.8,30.1,859.0,7020,63,0.0,0,1,58.5,0.800094017
14,1,0,4,7,0.8,30.1,934.0,6960,0,3.5,15,0,58.0,0.579511494
7,4,2,1,3,0.8,4.15,1039.0,1620,0,0.0,0,0,9.0,0.901262626
7,4,2,1,11,0.8,4.15,1039.0,1440,0,0.0,0,0,8.0,0.601278409
28,4,1,5,8,0.35,4.15,1039.0,1440,0,0.0,0,0,12.0,0.755486111
6,3,1,4,5,0.75,4.15,1039.0,240,0,0.0,0,0,2.0,0.760833333
44,0,0,0,8,0.35,15.09,1448.0,9360,23,0.0,0,0,52.0,0.34998951
11,3,0,0,9,0.8,26.16,1128.0,10620,63,0.0,0,0,59.0,0.8001171029999999
38,0,0,5,1,0.7,22.94,1384.0,12180,63,0.0,0,0,57.0,0.750162367
23,4,0,4,7,0.7,24.26,148.0,6960,0,0.0,0,0,58.0,0.355534483
14,1,0,4,9,0.75,18.79,895.0,6240,34,0.0,0,0,52.0,0.750395513
54,3,2,3,8,0.8,2.9,1039.0,2400,0,0.0,0,0,8.0,0.594871795
5,3,1,5,5,0.75,5.13,1039.0,1920,0,0.0,0,0,8.0,0.631354167
4,2,0,5,11,0.6,20.1,1601.0,4320,46,0.0,0,0,51.0,0.60059761
1,1,1,2,1,0.65,3.94,1039.0,3360,0,0.0,0,0,8.0,0.537919444
26,0,1,5,5,0.8,4.6,1039.0,7560,0,0.0,0,0,18.0,0.921604938
27,4,0,4,10,0.7,21.82,1335.0,6000,30,0.0,0,0,50.0,0.700422
6,3,0,4,12,0.8,15.26,1120.0,1440,50,0.0,0,0,34.0,0.8008063059999999
14,1,0,4,12,0.8,15.26,1106.0,4080,63,0.0,0,0,34.0,0.8004019609999999
25,1,0,2,3,0.8,22.52,21266.0,6840,70,0.0,0,0,57.0,0.90014152
32,0,1,1,8,0.7,4.6,1039.0,960,0,0.0,0,0,8.0,0.791458333
32,0,0,1,6,0.75,18.79,913.0,3360,45,0.0,0,0,33.0,0.75065101
33,1,0,3,12,0.8,15.26,1094.0,4080,38,0.0,0,0,34.0,0.8004019609999999
31,3,0,2,1,0.5,22.94,1492.0,10170,30,0.0,0,0,56.5,0.549969429
14,1,0,4,6,0.75,18.79,1193.0,3960,45,0.0,0,0,33.0,0.75065101
3,4,0,3,6,0.7,23.41,1128.0,4560,40,0.0,0,1,38.0,0.7002464909999999
16,1,2,3,1,0.8,3.94,1039.0,1440,0,0.0,0,0,8.0,0.951420455
15,4,0,5,9,0.8,26.16,1216.0,10620,88,0.0,0,0,59.0,0.9002157159999999
9,1,0,3,3,0.8,29.4,1169.0,6840,63,0.0,0,0,57.0,0.800333333
30,0,1,4,6,0.8,2.9,1039.0,960,0,0.0,0,0,8.0,0.8319375
25,1,0,2,2,0.8,22.52,21385.0,7020,88,0.0,0,0,58.5,0.900158405
3,4,0,3,1,0.75,26.82,1322.0,7080,45,0.0,0,0,59.0,0.750050847
3,4,0,3,9,0.75,18.79,290.0,5040,45,0.0,0,0,52.0,0.750347333
40,4,2,3,1,0.8,3.94,1039.0,1440,0,0.0,0,0,8.0,0.891723485
5,3,0,5,12,0.8,15.26,1126.0,1080,38,0.0,0,0,34.0,0.8007114940000001
26,0,0,5,6,0.75,18.79,912.0,3960,45,0.0,0,0,33.0,0.75065101
30,0,0,4,12,0.8,15.26,1103.0,4080,63,0.0,0,0,34.0,0.8004019609999999
56,1,2,5,2,0.75,3.94,1039.0,960,0,0.0,0,0,8.0,0.755166667
57,0,0,3,12,0.8,15.26,1053.0,4080,50,0.0,0,0,34.0,0.8004019609999999
44,0,0,0,10,0.75,22.52,1332.0,10080,69,0.0,0,0,56.0,0.80062987
7,4,0,1,9,0.8,26.16,1156.0,10620,75,0.0,0,0,59.0,0.850502311
41,1,2,4,10,0.8,3.94,1039.0,1200,0,0.0,0,0,10.0,0.8865
57,0,1,3,7,0.75,4.6,1039.0,960,0,0.0,0,0,8.0,0.676666667
57,0,1,3,8,0.7,4.6,1039.0,960,0,0.0,0,0,8.0,0.658541667
2,0,0,2,6,0.75,18.79,1100.0,3960,45,0.0,0,0,33.0,0.75065101
39,1,2,2,1,0.8,3.94,1039.0,1920,0,0.0,0,0,8.0,0.961059028
0,2,2,0,12,0.75,4.08,1039.0,1080,0,0.0,0,0,9.0,0.971866667
45,0,0,2,3,0.75,22.52,1584.0,10260,69,0.0,0,0,57.0,0.80035194
39,1,2,2,11,0.8,3.94,1039.0,2400,0,0.0,0,0,10.0,0.939513889
51,1,0,0,9,0.7,28.08,1072.0,6900,40,0.0,0,0,57.5,0.699965217
58,1,1,0,1,0.8,3.94,1039.0,1200,0,0.0,0,0,10.0,0.870083333
48,1,1,0,11,0.8,2.9,1039.0,960,0,0.0,0,0,8.0,0.657083333
58,1,0,0,10,0.8,22.52,1142.0,6720,88,0.0,0,0,56.0,0.900129762
12,1,1,5,7,0.7,3.94,1039.0,1200,0,0.0,0,0,10.0,0.8471
1,1,1,2,3,0.8,4.6,1039.0,10080,0,0.0,0,0,24.0,0.86037037
36,4,0,0,11,0.5,12.52,749.0,9540,38,0.0,0,0,53.0,0.673245283
12,1,0,5,2,0.8,22.52,1300.0,6780,113,0.0,0,0,56.5,1.000446018
53,1,0,1,1,0.7,26.66,1562.0,6960,60,0.0,0,0,58.0,0.8005660920000001
54,3,0,3,4,0.75,22.52,825.0,10080,94,0.0,0,0,56.0,0.9005562770000001
41,1,0,4,10,0.8,22.52,1282.0,6720,75,0.0,0,0,56.0,0.850532143
9,1,0,3,2,0.5,15.28,261.0,5520,0,0.0,0,1,46.0,0.404144928
44,0,2,0,7,0.65,3.94,1039.0,2160,0,0.0,0,0,12.0,0.8705808079999999
52,4,1,2,5,0.6,3.94,1039.0,0,2880,0.0,0,0,12.0,0.8643425929999999
33,1,1,3,2,0.8,3.94,1039.0,2160,0,0.0,0,0,18.0,0.966759259
56,1,0,5,5,0.8,11.41,668.0,3660,50,0.0,0,0,30.5,0.7070459020000001
47,4,0,1,12,0.8,15.26,1069.0,4080,63,0.0,0,0,34.0,0.8004019609999999
14,1,1,4,8,0.75,4.6,1039.0,3360,0,0.0,0,0,8.0,0.8136111109999999
45,0,2,2,4,0.75,4.3,1039.0,2160,0,0.0,0,0,12.0,0.963699495
11,3,0,0,8,0.8,25.9,1292.0,10170,50,0.0,0,0,56.5,0.800128721
15,4,2,5,7,0.8,2.9,1039.0,1440,0,0.0,0,0,8.0,0.681060606
1,1,0,2,6,0.75,18.79,947.0,2880,34,0.0,0,0,33.0,0.750797009
46,1,0,1,6,0.7,18.79,913.0,4020,30,0.0,0,0,33.5,0.700184577
44,0,2,0,1,0.7,3.94,1039.0,1440,0,0.0,0,0,8.0,0.578314394
9,1,0,3,10,0.7,21.82,1334.0,5760,30,0.0,0,0,53.0,0.700058333
53,1,0,1,11,0.8,11.41,601.0,0,50,0.0,0,0,56.0,0.8007017540000001
35,0,0,3,2,0.8,22.52,1559.0,6840,90,0.0,0,0,57.0,1.000230409
14,1,0,4,1,0.6,26.66,1578.0,6840,38,0.0,0,0,57.0,0.700019883
55,1,0,5,12,0.8,15.26,959.0,4080,50,0.0,0,0,34.0,0.8004019609999999
51,1,0,0,3,0.8,28.08,913.0,6540,50,0.0,0,0,54.5,0.8003229359999999
46,1,0,1,12,0.8,15.26,1029.0,2040,50,0.0,0,0,35.0,0.800259023
10,4,1,2,1,0.8,3.94,1039.0,1200,0,0.0,0,0,10.0,0.962016667
39,1,2,2,8,0.8,2.9,1039.0,960,0,0.0,0,0,8.0,0.6645833329999999
54,3,0,3,5,0.7,20.4,1404.0,10440,50,0.0,0,0,58.0,0.750344828
15,4,0,5,8,0.8,25.9,1026.0,10170,60,0.0,0,0,56.5,0.850136766
56,1,2,5,1,0.75,3.94,1039.0,960,0,0.0,0,0,8.0,0.8865
11,3,0,0,10,0.65,22.52,1163.0,9720,35,0.0,0,0,54.0,0.650198653
51,1,2,0,4,0.8,4.15,1039.0,6600,0,0.0,0,0,20.0,0.988024691
51,1,0,0,5,0.8,11.61,659.0,7080,50,0.0,0,0,31.5,0.800148649
31,3,2,2,10,0.7,3.94,1039.0,1440,0,0.0,0,0,8.0,0.538399621
2,0,1,2,12,0.8,5.13,1039.0,1080,0,0.0,0,0,9.0,0.9025
5,3,1,5,10,0.8,3.94,1039.0,2400,0,0.0,0,0,10.0,0.7332777779999999
4,2,0,5,4,0.8,22.52,1444.0,6900,88,0.0,0,0,57.5,0.9008
53,1,0,1,6,0.75,20.2,402.0,3120,45,0.0,0,0,33.0,0.750212553
3,4,1,3,1,0.75,3.94,1039.0,1920,0,0.0,0,0,8.0,0.812625
46,1,2,1,1,0.8,3.94,1039.0,1200,0,0.0,0,0,10.0,0.99485
20,3,0,1,7,0.35,22.94,1450.0,10080,30,0.0,0,0,56.0,0.4003327920000001
8,1,2,1,4,0.8,3.94,1039.0,4440,0,0.0,0,0,18.0,0.966781346
30,0,1,4,10,0.8,3.94,1039.0,960,0,0.0,0,0,8.0,0.385791667
37,3,0,1,1,0.8,22.52,1445.0,6840,113,0.0,0,0,57.0,1.000230409
2,0,0,2,3,0.7,29.4,1228.0,6960,30,0.0,0,2,58.0,0.7003620690000001
35,0,2,3,7,0.6,3.94,1039.0,960,0,0.0,0,0,8.0,0.406354167
31,3,2,2,8,0.8,2.9,1039.0,1440,0,0.0,0,0,8.0,0.683806818
49,1,2,4,10,0.7,3.94,1039.0,4320,0,0.0,0,0,18.0,0.759228395
4,2,0,5,5,0.65,20.79,1015.0,7080,81,0.0,0,0,59.0,0.800473729
34,3,0,2,5,0.8,30.1,461.0,0,0,0.0,0,0,59.0,0.800980392
22,4,2,4,1,0.8,3.94,1039.0,1440,0,0.0,0,0,8.0,0.873068182
32,0,1,1,6,0.75,2.9,1039.0,1800,0,0.0,0,0,15.0,0.726933333
18,0,2,4,8,0.8,2.9,1039.0,720,0,0.0,0,0,4.0,0.329545455
35,0,0,3,9,0.7,29.12,1340.0,6960,63,0.0,0,0,58.0,0.7505931029999999
6,3,1,4,12,0.8,4.08,1039.0,1080,0,0.0,0,0,9.0,0.8764444440000001
57,0,0,3,2,0.7,30.33,361.0,3960,30,0.0,0,1,58.0,0.700069811
25,1,0,2,9,0.75,29.12,8992.0,6960,55,0.0,0,0,58.0,0.7999632179999999
18,0,2,4,3,0.75,3.94,1039.0,1620,0,0.0,0,0,9.0,0.961784512
47,4,1,1,3,0.8,4.6,1039.0,1440,0,0.0,0,0,12.0,0.894444444
5,3,0,5,9,0.7,18.79,1603.0,6120,30,0.0,0,1,51.0,0.638614379
33,1,0,3,5,0.65,30.1,326.0,5820,0,90.0,10,0,58.5,0.6508348079999999
19,0,2,1,7,0.5,4.15,1039.0,960,0,0.0,0,0,8.0,0.8035416670000001
47,4,0,1,2,0.7,16.1,957.0,5400,40,0.0,0,1,45.0,0.700051852
30,0,1,4,2,0.8,5.13,1039.0,4800,0,0.0,0,0,20.0,0.8300625
38,0,2,5,6,0.8,2.9,1039.0,4800,0,0.0,0,0,8.0,0.626822917
18,0,0,4,2,0.75,22.94,1636.0,10530,81,0.0,0,0,58.5,0.850223776
41,1,0,4,1,0.8,22.94,1582.0,3060,113,0.0,0,0,58.5,1.000402055
36,4,2,0,3,0.75,4.15,1039.0,2760,0,0.0,0,0,12.0,0.930340376
4,2,2,5,3,0.8,3.94,1039.0,960,0,0.0,0,0,8.0,0.4925
2,0,1,2,8,0.7,5.13,1039.0,960,0,0.0,0,0,8.0,0.930416667
7,4,2,1,10,0.8,3.94,1039.0,5400,0,0.0,0,0,20.0,0.912766667
43,4,1,0,4,0.75,4.15,1039.0,2400,0,0.0,0,0,20.0,0.902916667
28,4,0,5,10,0.8,22.52,10.0,6000,0,0.0,0,0,50.0,0.441392
3,4,1,3,4,0.75,3.94,1039.0,1920,0,0.0,0,0,8.0,0.8133090279999999
35,0,0,3,6,0.35,18.79,511.0,1800,23,0.0,0,0,32.0,0.437995338
58,1,0,0,1,0.8,22.52,1534.0,6780,88,0.0,0,0,57.0,0.900135693
19,0,2,1,8,0.65,3.94,1039.0,960,0,0.0,0,0,8.0,0.845458333
26,0,0,5,7,0.8,30.1,694.0,4080,50,0.0,0,1,59.0,0.800808642
15,4,2,5,3,0.75,4.15,1039.0,2160,0,0.0,0,0,12.0,0.712626263
15,4,2,5,1,0.8,3.94,1039.0,1440,0,0.0,0,0,8.0,0.947689394
36,4,0,0,9,0.8,26.16,1122.0,10620,75,0.0,0,0,59.0,0.8511741140000001
40,4,2,3,11,0.8,4.15,1039.0,1980,0,0.0,0,0,7.0,0.934607438
43,4,1,0,12,0.8,4.08,1039.0,1080,0,0.0,0,0,9.0,0.8008888890000001
46,1,0,1,11,0.7,25.31,946.0,5760,60,0.0,0,0,54.0,0.7005135659999999
12,1,1,5,10,0.8,3.94,1039.0,960,0,0.0,0,0,8.0,0.7715833329999999
57,0,1,3,3,0.8,4.6,1039.0,2400,0,0.0,0,0,20.0,0.900833333
24,3,0,3,1,0.8,22.52,1374.0,3960,63,0.0,0,0,57.0,0.800279693
0,2,0,0,1,0.75,22.94,1502.0,6960,81,0.0,0,0,58.0,0.8503620690000001
29,0,0,0,10,0.7,21.82,1448.0,6120,40,0.0,0,1,51.0,0.700236601
56,1,2,5,8,0.75,2.9,1039.0,960,0,0.0,0,0,8.0,0.676666667
43,4,0,0,8,0.7,30.1,824.0,5160,0,0.0,0,1,60.0,0.700206125
40,4,2,3,3,0.8,4.15,1039.0,1440,0,0.0,0,0,7.0,0.8208333329999999
30,0,0,4,6,0.75,18.79,1055.0,3960,45,0.0,0,0,33.0,0.75065101
25,1,0,2,6,0.7,18.79,2984.0,3960,30,0.0,0,0,33.0,0.700354545
16,1,0,3,8,0.8,25.9,1135.0,10170,60,0.0,0,0,56.5,0.850136766
38,0,2,5,1,0.7,3.94,1039.0,15000,0,0.0,0,0,25.0,0.649662222
14,1,0,4,4,0.6,26.66,692.0,6840,23,0.0,0,0,57.0,0.6002397660000001
20,3,2,1,5,0.7,4.15,1039.0,1440,0,0.0,0,0,8.0,1.033570076
20,3,0,1,8,0.8,25.9,1434.0,10170,50,0.0,0,0,56.5,0.800128721
14,1,0,4,2,0.7,30.33,254.0,1800,0,0.0,0,0,58.0,0.683550607
33,1,1,3,8,0.7,4.15,1039.0,3000,0,0.0,0,0,25.0,0.915766667
49,1,2,4,4,0.8,3.94,1039.0,6600,0,0.0,0,0,20.0,0.8616790120000001
57,0,0,3,3,0.75,29.4,1283.0,6960,45,0.0,0,2,58.0,0.750206897
37,3,0,1,8,0.6,29.4,179.0,0,23,5.0,30,2,58.0,0.600982906
33,1,0,3,10,0.8,22.52,1108.0,6720,113,0.0,0,0,56.0,0.999995238
44,0,0,0,3,0.75,22.52,1266.0,10260,69,0.0,0,0,57.0,0.80035194
28,4,0,5,11,0.5,11.41,1039.0,2280,0,0.0,0,2,55.0,0.50012336
42,4,2,2,10,0.8,3.94,1039.0,1440,0,0.0,0,0,8.0,0.24625
4,2,2,5,10,0.8,3.94,1039.0,1200,0,0.0,0,0,10.0,0.85695
31,3,2,2,12,0.8,2.9,1039.0,1440,0,0.0,0,0,8.0,0.793844697
35,0,0,3,12,0.75,15.26,1429.0,3600,45,0.0,0,0,35.0,0.7502833329999999
36,4,0,0,5,0.5,20.79,966.0,7680,0,0.0,0,0,56.0,0.388007813
15,4,0,5,3,0.8,19.87,857.0,9900,50,0.0,0,0,55.0,0.8002738290000001
2,0,1,2,2,0.8,5.13,1039.0,960,0,0.0,0,0,8.0,0.36871875
18,0,0,4,4,0.75,22.52,867.0,10260,94,0.0,0,0,57.0,0.9003211059999999
7,4,2,1,9,0.8,3.94,1039.0,1440,0,0.0,0,0,8.0,0.8581439390000001
29,0,0,0,5,0.5,27.48,609.0,6840,30,0.0,0,1,57.0,0.550403509
45,0,0,2,8,0.6,15.09,1519.0,360,23,0.0,0,0,52.0,0.600143365
0,2,0,0,2,0.8,22.52,1397.0,6840,113,0.0,0,0,57.0,1.000230409
54,3,0,3,6,0.8,11.61,916.0,5760,75,0.0,0,0,89.0,0.850410511
14,1,0,4,5,0.6,27.48,549.0,6720,38,0.0,0,0,56.0,0.7074464290000001
43,4,0,0,5,0.75,30.1,664.0,7140,56,0.0,0,0,59.0,0.7503921570000001
42,4,2,2,4,0.35,4.3,1039.0,3240,0,0.0,0,0,18.0,0.942213805
44,0,2,0,12,0.7,4.08,1039.0,1620,0,0.0,0,0,9.0,0.8585858590000001
23,4,0,4,9,0.8,29.12,909.0,6960,50,0.0,0,0,58.0,0.7999632179999999
9,1,1,3,9,0.75,2.9,1039.0,960,0,0.0,0,0,8.0,0.83375
47,4,0,1,7,0.6,30.48,1017.0,6840,25,0.0,0,1,57.0,0.630402924
28,4,1,5,4,0.7,4.15,1039.0,1800,0,0.0,0,0,15.0,1.096633333
34,3,0,2,12,0.8,15.26,1079.0,3720,38,0.0,0,0,34.0,0.800312375
53,1,0,1,9,0.75,18.79,1096.0,6240,34,0.0,0,0,52.0,0.750395513
31,3,0,2,8,0.8,25.9,1380.0,3630,50,0.0,0,0,56.5,0.800162602
58,1,1,0,2,0.8,3.94,1039.0,3000,0,0.0,0,0,25.0,1.050666667
23,4,0,4,8,0.7,24.26,154.0,6840,0,0.0,0,0,57.0,0.353259649
14,1,1,4,4,0.6,3.94,1039.0,960,0,0.0,0,0,8.0,0.673083333
58,1,1,0,7,0.7,3.94,1039.0,1200,0,0.0,0,0,10.0,0.715766667
25,1,0,2,11,0.7,20.55,9792.0,6480,60,0.0,0,0,54.0,0.700398148
17,3,0,4,2,0.65,22.94,1025.0,10170,26,0.0,0,0,56.5,0.6502434970000001
31,3,0,2,2,0.7,22.94,1006.0,10170,38,0.0,0,0,56.5,0.750517565
2,0,1,2,9,0.8,2.9,1039.0,960,0,0.0,0,0,8.0,0.3715625
33,1,0,3,11,0.7,10.05,1042.0,6120,60,0.0,0,0,53.0,0.7002788459999999
5,3,0,5,8,0.7,29.4,1116.0,6240,0,0.0,0,2,57.0,0.7
29,0,1,0,8,0.75,4.6,1039.0,3360,0,0.0,0,0,8.0,0.376597222
18,0,0,4,9,0.65,29.12,1086.0,10440,26,0.0,0,0,58.0,0.650407524
26,0,1,5,12,0.8,4.6,1039.0,3780,0,0.0,0,0,9.0,0.590617284
21,4,0,3,10,0.8,22.52,598.0,0,75,0.0,0,0,56.0,0.850364583
50,3,2,5,4,0.35,4.3,1039.0,3600,0,0.0,0,0,20.0,0.988636364
12,1,0,5,3,0.8,22.52,1063.0,6840,100,0.0,0,0,57.0,0.950185965
45,0,2,2,2,0.75,3.94,1039.0,1800,0,0.0,0,0,10.0,0.910378788
34,3,1,2,4,0.75,4.15,1039.0,1800,0,0.0,0,0,15.0,0.722333333
11,3,2,0,1,0.8,3.94,1039.0,1440,0,0.0,0,0,8.0,0.8842613640000001
44,0,0,0,11,0.75,42.97,1282.0,10260,56,0.0,0,0,57.0,0.7500412009999999
45,0,2,2,1,0.7,3.94,1039.0,1800,0,0.0,0,0,10.0,0.910378788
12,1,0,5,4,0.5,30.1,417.0,6360,23,0.0,0,1,53.0,0.500720126
55,1,1,5,3,0.8,4.6,1039.0,1800,0,0.0,0,0,15.0,0.810111111
2,0,1,2,6,0.8,2.9,1039.0,960,0,0.0,0,0,8.0,0.3715625
19,0,2,1,4,0.8,4.3,1039.0,1440,0,0.0,0,0,12.0,0.940625
8,1,0,1,2,0.8,28.08,716.0,10350,50,0.0,0,0,57.5,0.800594466
25,1,2,2,8,0.65,4.15,1039.0,960,0,0.0,0,0,8.0,0.5619791670000001
29,0,1,0,2,0.7,3.9,1039.0,960,0,0.0,0,0,8.0,0.5565625
3,4,0,3,5,0.7,26.82,992.0,6960,30,0.0,0,1,58.0,0.700556897
4,2,2,5,6,0.5,2.9,1039.0,1200,0,0.0,0,0,10.0,0.899
10,4,0,2,5,0.7,30.1,773.0,7020,40,0.0,0,0,58.0,0.700618234
19,0,0,1,5,0.5,20.79,1455.0,6960,30,0.0,0,0,58.0,0.500035345
57,0,0,3,11,0.75,11.61,635.0,3360,45,0.0,0,0,57.0,0.750503571
41,1,0,4,6,0.65,18.79,881.0,3960,26,0.0,0,0,33.0,0.651007071
23,4,0,4,1,0.8,22.52,1615.0,6780,88,0.0,0,0,56.5,0.900135693
25,1,2,2,9,0.75,3.94,1039.0,960,0,0.0,0,0,8.0,0.994270833
33,1,1,3,9,0.75,3.94,1039.0,960,0,0.0,0,0,8.0,0.755166667
42,4,2,2,9,0.8,3.94,1039.0,1440,0,0.0,0,0,8.0,0.8581439390000001
43,4,1,0,7,0.7,4.15,1039.0,1800,0,0.0,0,0,15.0,0.929277778
56,1,0,5,4,0.65,23.69,861.0,7200,0,0.0,0,0,60.0,0.52118
52,4,0,2,10,0.7,21.82,1576.0,6000,30,0.0,0,0,50.0,0.700422
35,0,2,3,2,0.8,3.94,1039.0,1800,0,0.0,0,0,15.0,0.902222222
