date,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity
46,1,2,1,6,0.7,2.9,1039.0,960,0,0.0,0,0,8.0,0.49541666700000003
46,1,0,1,5,0.6,30.1,415.0,6960,0,0.0,0,0,58.0,0.415172414
33,1,0,3,2,0.8,22.52,1263.0,6900,100,0.0,0,0,57.5,1.05028058
33,1,0,3,3,0.8,22.52,968.0,6840,113,0.0,0,0,57.0,1.000230409
33,1,0,3,10,0.8,22.52,1108.0,6720,113,0.0,0,0,56.0,0.999995238
33,1,1,3,2,0.8,3.94,1039.0,2160,0,0.0,0,0,18.0,0.966759259
33,1,1,3,1,0.8,3.94,1039.0,1200,0,0.0,0,0,10.0,0.929183333
33,1,1,3,8,0.7,4.15,1039.0,3000,0,0.0,0,0,25.0,0.915766667
33,1,0,3,1,0.8,22.52,1532.0,6900,88,0.0,0,0,57.5,0.900147246
33,1,0,3,12,0.8,15.26,1094.0,4080,38,0.0,0,0,34.0,0.8004019609999999
33,1,0,3,9,0.8,22.52,1086.0,6960,50,0.0,0,0,58.0,0.7999632179999999
33,1,1,3,7,0.7,3.94,1039.0,960,0,0.0,0,0,8.0,0.779791667
33,1,1,3,9,0.75,3.94,1039.0,960,0,0.0,0,0,8.0,0.755166667
33,1,0,3,6,0.7,18.79,941.0,3360,30,0.0,0,0,33.0,0.700710417
33,1,0,3,7,0.7,24.26,1471.0,6960,0,0.0,0,0,58.0,0.7006120690000001
33,1,0,3,11,0.7,10.05,1042.0,6120,60,0.0,0,0,53.0,0.7002788459999999
33,1,0,3,8,0.7,29.12,1248.0,6840,0,0.0,0,0,57.0,0.700135088
33,1,2,3,12,0.8,4.08,1039.0,1080,0,0.0,0,0,9.0,0.687555556
33,1,0,3,5,0.65,30.1,326.0,5820,0,90.0,10,0,58.5,0.6508348079999999
33,1,1,3,6,0.7,2.9,1039.0,960,0,0.0,0,0,8.0,0.531666667
33,1,0,3,4,0.35,30.1,287.0,6060,23,150.0,15,0,55.5,0.350706422
12,1,0,5,2,0.8,22.52,1300.0,6780,113,0.0,0,0,56.5,1.0004460179999999
12,1,0,5,1,0.8,22.52,1485.0,6900,113,0.0,0,0,57.5,1.000018551
12,1,0,5,10,0.8,22.52,1039.0,6720,113,0.0,0,0,56.0,0.999995238
12,1,1,5,2,0.8,3.94,1039.0,2640,0,0.0,0,0,22.0,0.9999242420000001
12,1,0,5,3,0.8,22.52,1063.0,6840,100,0.0,0,0,57.0,0.950185965
12,1,1,5,6,0.7,2.9,1039.0,960,0,0.0,0,0,8.0,0.9425
12,1,1,5,12,0.8,4.08,1039.0,1080,0,0.0,0,0,9.0,0.906666667
12,1,1,5,7,0.7,3.94,1039.0,1200,0,0.0,0,0,10.0,0.8471
12,1,1,5,1,0.8,3.94,1039.0,1440,0,0.0,0,0,12.0,0.845458333
12,1,0,5,12,0.8,15.26,1083.0,720,38,0.0,0,0,34.0,0.800612676
12,1,0,5,9,0.8,29.12,1069.0,6960,50,0.0,0,0,58.0,0.7999632179999999
12,1,1,5,10,0.8,3.94,1039.0,960,0,0.0,0,0,8.0,0.7715833329999999
12,1,0,5,11,0.75,10.05,668.0,2520,34,0.0,0,0,26.0,0.7504
12,1,0,5,6,0.7,18.79,766.0,2760,30,0.0,0,0,33.0,0.700079032
12,1,0,5,5,0.7,30.1,557.0,6960,0,0.0,0,0,58.0,0.562212644
12,1,0,5,7,0.07,24.26,1608.0,6960,0,0.0,0,0,58.0,0.522844828
12,1,0,5,4,0.5,30.1,417.0,6360,23,0.0,0,1,53.0,0.500720126
12,1,0,5,8,0.7,24.26,1167.0,6840,0,0.0,0,0,57.0,0.496549708
58,1,1,0,2,0.8,3.94,1039.0,3000,0,0.0,0,0,25.0,1.050666667
58,1,0,0,2,0.8,22.52,1186.0,6900,113,0.0,0,0,58.0,1.000018551
58,1,0,0,3,0.8,22.52,1060.0,6840,100,0.0,0,0,57.0,0.950185965
58,1,0,0,1,0.8,22.52,1534.0,6780,88,0.0,0,0,57.0,0.900135693
58,1,0,0,10,0.8,22.52,1142.0,6720,88,0.0,0,0,56.0,0.900129762
58,1,1,0,12,0.8,4.08,1039.0,1080,0,0.0,0,0,9.0,0.899111111
58,1,1,0,1,0.8,3.94,1039.0,1200,0,0.0,0,0,10.0,0.870083333
58,1,1,0,6,0.75,2.9,1039.0,960,0,0.0,0,0,8.0,0.845833333
58,1,0,0,12,0.8,15.26,1021.0,4080,63,0.0,0,0,34.0,0.8004019609999999
58,1,0,0,9,0.8,29.12,829.0,6960,50,0.0,0,0,58.0,0.7999632179999999
58,1,1,0,9,0.8,3.94,1039.0,960,0,0.0,0,0,8.0,0.7715833329999999
58,1,0,0,6,0.75,18.79,813.0,1560,34,0.0,0,0,33.0,0.750520115
58,1,0,0,11,0.75,10.05,677.0,3240,45,0.0,0,0,27.0,0.750027778
58,1,1,0,7,0.7,3.94,1039.0,1200,0,0.0,0,0,10.0,0.715766667
58,1,0,0,7,0.7,24.26,658.0,6960,0,270.0,45,0,58.0,0.662270115
58,1,0,0,4,0.6,30.1,486.0,6780,30,0.0,0,1,57.0,0.600224189
58,1,0,0,5,0.7,30.1,687.0,7500,0,0.0,0,0,59.0,0.545657673
58,1,1,0,4,0.8,4.3,1039.0,960,0,0.0,0,0,8.0,0.44791666700000005
58,1,0,0,8,0.7,24.26,652.0,6840,0,300.0,37,0,57.0,0.36531871299999996
23,4,0,4,2,0.8,22.52,1233.0,6900,113,0.0,0,0,57.5,1.000018551
23,4,1,4,7,0.7,4.15,1039.0,1440,0,0.0,0,0,12.0,0.928680556
23,4,0,4,10,0.8,22.52,1388.0,6720,88,0.0,0,0,56.0,0.9008
23,4,0,4,1,0.8,22.52,1615.0,6780,88,0.0,0,0,56.5,0.900135693
23,4,0,4,3,0.8,22.52,1283.0,6720,88,0.0,0,0,56.0,0.900129762
23,4,1,4,1,0.8,3.94,1039.0,1200,0,0.0,0,0,10.0,0.893066667
23,4,1,4,12,0.8,4.08,1039.0,1080,0,0.0,0,0,9.0,0.8915555559999999
23,4,1,4,2,0.8,3.94,1039.0,2160,0,0.0,0,0,18.0,0.8755555559999999
23,4,1,4,8,0.7,4.15,1039.0,1800,0,0.0,0,0,15.0,0.840888889
23,4,0,4,12,0.8,15.26,1026.0,2880,63,0.0,0,0,34.0,0.8003552079999999
23,4,0,4,9,0.8,29.12,909.0,6960,50,0.0,0,0,58.0,0.7999632179999999
23,4,0,4,6,0.75,18.79,670.0,3960,34,0.0,0,0,33.0,0.75065101
23,4,0,4,11,0.75,10.05,629.0,3240,45,0.0,0,0,27.0,0.750027778
23,4,0,4,5,0.7,30.1,754.0,7020,0,0.0,0,0,58.5,0.700618234
23,4,1,4,6,0.75,2.9,1039.0,960,0,0.0,0,0,8.0,0.610208333
23,4,1,4,9,0.8,3.94,1039.0,960,0,0.0,0,0,8.0,0.6074166670000001
23,4,0,4,4,0.65,30.1,712.0,6780,44,0.0,0,1,56.5,0.568259587
23,4,0,4,7,0.7,24.26,148.0,6960,0,0.0,0,0,58.0,0.35553448299999996
23,4,0,4,8,0.7,24.26,154.0,6840,0,0.0,0,0,57.0,0.353259649
10,4,1,2,2,0.8,3.94,1039.0,2160,0,0.0,0,0,18.0,1.057962963
10,4,1,2,1,0.8,3.94,1039.0,1200,0,0.0,0,0,10.0,0.962016667
10,4,0,2,10,0.8,22.52,1127.0,120,88,0.0,0,0,56.0,0.9008
10,4,0,2,1,0.8,22.52,1506.0,3600,70,0.0,0,0,57.0,0.9005090440000001
10,4,0,2,2,0.8,22.52,1413.0,360,70,0.0,0,0,57.0,0.900477825
10,4,1,2,6,0.75,2.9,1039.0,960,0,0.0,0,0,8.0,0.888125
10,4,0,2,12,0.8,15.26,970.0,4080,63,0.0,0,0,34.0,0.8004019609999999
10,4,0,2,3,0.8,22.52,1271.0,5400,50,0.0,0,0,57.0,0.800161172
10,4,0,2,9,0.8,29.12,1073.0,6960,50,0.0,0,0,58.0,0.7999632179999999
10,4,0,2,4,0.7,30.1,767.0,3300,50,0.0,0,1,57.0,0.7900032359999999
10,4,0,2,11,0.75,10.05,103.0,0,45,0.0,0,0,54.0,0.750648148
10,4,1,2,8,0.35,4.15,1039.0,1800,0,0.0,0,0,15.0,0.7071111109999999
10,4,0,2,5,0.7,30.1,773.0,7020,40,0.0,0,0,58.0,0.700618234
10,4,1,2,9,0.8,3.94,1039.0,960,0,0.0,0,0,8.0,0.697708333
10,4,0,2,6,0.75,18.79,708.0,4080,0,0.0,0,0,34.0,0.612517157
10,4,0,2,7,0.35,30.1,842.0,6960,0,0.0,0,1,58.0,0.350301724
10,4,0,2,8,0.35,30.1,901.0,6960,0,0.0,0,1,58.0,0.350301724
10,4,1,2,12,0.8,4.08,1039.0,1080,0,0.0,0,0,9.0,0.272
13,4,1,1,12,0.8,4.08,1039.0,1080,0,0.0,0,0,9.0,1.004888889
13,4,1,1,2,0.8,3.94,1039.0,2160,0,0.0,0,0,18.0,0.966759259
13,4,0,1,10,0.8,22.52,1268.0,0,88,0.0,0,0,56.0,0.90063244
13,4,0,1,1,0.8,22.52,1546.0,0,88,0.0,0,0,57.0,0.90047076
13,4,0,1,3,0.8,22.52,813.0,0,88,0.0,0,0,57.0,0.90047076
13,4,0,1,2,0.8,22.52,1512.0,0,88,0.0,0,0,57.0,0.8999840579999999
13,4,1,1,1,0.8,3.94,1039.0,1440,0,0.0,0,0,12.0,0.853666667
13,4,0,1,9,0.8,29.12,1263.0,2160,38,0.0,0,0,58.0,0.8008
13,4,0,1,12,0.8,15.26,900.0,4080,50,0.0,0,0,34.0,0.8004019609999999
13,4,1,1,4,0.7,4.15,1039.0,1800,0,0.0,0,0,15.0,0.7967555559999999
13,4,0,1,6,0.75,18.79,640.0,2400,0,0.0,0,0,34.0,0.750797009
13,4,0,1,11,0.8,10.05,13.0,3240,34,0.0,0,0,54.0,0.750648148
13,4,0,1,5,0.75,30.1,855.0,7020,45,0.0,0,0,58.0,0.750356125
13,4,1,1,8,0.35,4.15,1039.0,960,0,0.0,0,0,8.0,0.703770833
13,4,0,1,4,0.7,30.1,855.0,7020,40,0.0,0,1,58.0,0.700618234
13,4,1,1,9,0.8,3.94,1039.0,960,0,0.0,0,0,8.0,0.6895
13,4,1,1,6,0.75,2.9,1039.0,960,0,0.0,0,0,8.0,0.6283333329999999
13,4,0,1,7,0.5,30.1,1025.0,6960,23,0.0,0,1,58.0,0.500801724
13,4,0,1,8,0.5,30.1,1061.0,6960,30,0.0,0,1,58.0,0.39354885100000003
21,4,1,3,4,0.7,4.15,1039.0,1800,0,0.0,0,0,15.0,1.0331555559999999
21,4,1,3,12,0.8,4.08,1039.0,1080,0,0.0,0,0,9.0,1.02
21,4,0,3,2,0.8,22.52,1557.0,0,90,0.0,0,0,57.5,1.000344928
21,4,0,3,1,0.8,22.52,1498.0,0,113,0.0,0,0,57.0,1.000065789
21,4,1,3,8,0.35,4.15,1039.0,1440,0,0.0,0,0,12.0,0.994375
21,4,1,3,2,0.8,3.94,1039.0,2160,0,0.0,0,0,18.0,0.912037037
21,4,1,3,5,0.7,4.15,1039.0,240,0,0.0,0,0,2.0,0.87
21,4,0,3,10,0.8,22.52,598.0,0,75,0.0,0,0,56.0,0.850364583
21,4,0,3,6,0.8,18.79,656.0,3480,38,0.0,0,0,34.0,0.800947475
21,4,0,3,12,0.8,15.26,854.0,4080,50,0.0,0,0,34.0,0.8004019609999999
21,4,0,3,9,0.8,29.12,609.0,3240,50,0.0,0,0,58.0,0.8001441440000001
21,4,0,3,5,0.75,30.1,788.0,7380,56,0.0,0,0,59.5,0.750406233
21,4,0,3,8,0.6,30.1,1069.0,4560,30,0.0,0,1,58.0,0.714410494
21,4,0,3,4,0.7,30.1,667.0,5940,40,0.0,0,1,59.5,0.7005884059999999
21,4,1,3,1,0.8,3.94,1039.0,1440,0,0.0,0,0,12.0,0.618361111
21,4,0,3,7,0.6,30.1,829.0,3360,23,0.0,0,1,58.0,0.6000705129999999
21,4,1,3,9,0.8,3.94,1039.0,960,0,0.0,0,0,8.0,0.54175
21,4,0,3,3,0.8,22.52,11.0,6840,0,0.0,0,1,57.0,0.536901754
21,4,0,3,11,0.35,11.41,434.0,3240,0,0.0,0,1,52.0,0.507903226
28,4,0,5,1,0.8,22.52,1397.0,0,138,0.0,0,0,57.0,1.100483918
28,4,1,5,4,0.7,4.15,1039.0,1800,0,0.0,0,0,15.0,1.096633333
28,4,0,5,2,0.8,22.52,1327.0,0,113,0.0,0,0,57.5,1.000344928
28,4,1,5,12,0.8,4.08,1039.0,1080,0,0.0,0,0,9.0,0.838666667
28,4,0,5,12,0.8,15.26,894.0,4080,50,0.0,0,0,34.0,0.8004019609999999
28,4,1,5,8,0.35,4.15,1039.0,1440,0,0.0,0,0,12.0,0.755486111
28,4,0,5,5,0.75,30.1,610.0,7080,56,0.0,0,0,59.0,0.750799435
28,4,0,5,6,0.8,18.79,779.0,3960,0,0.0,0,0,33.0,0.688017677
28,4,1,5,1,0.8,3.94,1039.0,1440,0,0.0,0,0,12.0,0.664875
28,4,1,5,9,0.8,3.94,1039.0,960,0,0.0,0,0,8.0,0.656666667
28,4,0,5,4,0.7,30.1,419.0,7080,0,0.0,0,1,59.0,0.637711864
28,4,1,5,2,0.8,3.94,1039.0,2160,0,0.0,0,0,18.0,0.601944444
28,4,1,5,5,0.7,4.15,1039.0,240,0,0.0,0,0,2.0,0.58
28,4,0,5,7,0.65,30.1,909.0,7080,0,0.0,0,1,59.0,0.5356779660000001
28,4,0,5,11,0.5,11.41,1039.0,2280,0,0.0,0,2,55.0,0.50012336
28,4,0,5,9,0.8,29.12,14.0,6960,0,0.0,0,0,58.0,0.497885057
28,4,0,5,8,0.65,30.1,1193.0,7080,0,0.0,0,1,59.0,0.463403955
28,4,0,5,10,0.8,22.52,10.0,6000,0,0.0,0,0,50.0,0.441392
28,4,0,5,3,0.35,30.1,770.0,6960,0,0.0,0,1,58.0,0.350301724
43,4,0,0,1,0.8,22.52,1416.0,6840,113,0.0,0,0,57.0,1.000230409
43,4,1,0,7,0.7,4.15,1039.0,1800,0,0.0,0,0,15.0,0.929277778
43,4,1,0,4,0.75,4.15,1039.0,2400,0,0.0,0,0,20.0,0.9029166670000001
43,4,1,0,12,0.8,4.08,1039.0,1080,0,0.0,0,0,9.0,0.8008888890000001
43,4,0,0,12,0.8,15.26,942.0,4080,63,0.0,0,0,34.0,0.8004019609999999
43,4,0,0,2,0.8,22.52,674.0,3660,63,0.0,0,0,57.0,0.80037492
43,4,1,0,1,0.8,3.94,1039.0,1440,0,0.0,0,0,12.0,0.7962083329999999
43,4,0,0,4,0.75,30.1,481.0,7140,0,0.0,0,1,59.0,0.7503921570000001
43,4,0,0,5,0.75,30.1,664.0,7140,56,0.0,0,0,59.0,0.7503921570000001
43,4,1,0,8,0.7,4.15,1039.0,960,0,0.0,0,0,8.0,0.725625
43,4,0,0,8,0.7,30.1,824.0,5160,0,0.0,0,1,60.0,0.700206125
43,4,0,0,7,0.7,30.1,957.0,7200,0,0.0,0,1,60.0,0.602
43,4,0,0,11,0.6,11.41,1039.0,2280,23,0.0,0,2,55.0,0.600447507
43,4,0,0,6,0.8,18.79,822.0,4080,0,0.0,0,0,34.0,0.557252451
43,4,0,0,3,0.5,30.1,1261.0,6960,30,0.0,0,1,58.0,0.500801724
43,4,1,0,6,0.8,2.9,1039.0,960,0,0.0,0,0,8.0,0.483333333
43,4,1,0,9,0.8,3.94,1039.0,960,0,0.0,0,0,8.0,0.23804166699999998
6,3,1,4,1,0.8,3.94,1039.0,960,0,0.0,0,0,8.0,1.1204375
6,3,1,4,2,0.8,3.94,1039.0,960,0,0.0,0,0,8.0,1.108125
6,3,0,4,1,0.8,22.52,1420.0,6840,113,0.0,0,0,57.0,1.000230409
6,3,1,4,12,0.8,4.08,1039.0,1080,0,0.0,0,0,9.0,0.8764444440000001
6,3,0,4,12,0.8,15.26,1120.0,1440,50,0.0,0,0,34.0,0.8008063059999999
6,3,1,4,5,0.75,4.15,1039.0,240,0,0.0,0,0,2.0,0.760833333
6,3,0,4,5,0.8,30.1,679.0,7140,0,0.0,0,0,59.5,0.722568627
6,3,1,4,11,0.6,2.9,1039.0,1200,0,0.0,0,0,10.0,0.715333333
6,3,0,4,7,0.7,30.1,881.0,7080,0,0.0,0,1,59.0,0.700632768
6,3,0,4,8,0.7,30.1,507.0,5880,40,2.0,10,1,59.0,0.7005730990000001
6,3,0,4,6,0.75,18.79,814.0,4080,0,0.0,0,0,34.0,0.681598039
6,3,0,4,11,0.65,11.41,700.0,2640,23,0.0,0,2,53.0,0.650223718
6,3,1,4,8,0.7,4.15,1039.0,960,0,0.0,0,0,8.0,0.605208333
6,3,1,4,6,0.8,2.9,1039.0,960,0,0.0,0,0,8.0,0.604166667
6,3,0,4,4,0.75,30.1,919.0,7140,0,0.0,0,1,59.5,0.598627451
6,3,0,4,3,0.6,30.1,1361.0,6960,30,0.0,0,1,58.0,0.475718391
6,3,0,4,2,0.8,22.52,12.0,6900,0,0.0,0,0,57.5,0.432122899
6,3,1,4,4,0.75,4.15,1039.0,2400,0,0.0,0,0,20.0,0.287041667
6,3,0,4,9,0.5,18.79,1688.0,5280,0,0.0,0,1,54.0,0.28305448699999997
34,3,0,2,1,0.8,22.52,1422.0,6840,113,0.0,0,0,57.0,1.000230409
34,3,1,2,9,0.8,3.94,1039.0,1200,0,0.0,0,0,10.0,0.960433333
34,3,1,2,12,0.8,4.08,1039.0,1080,0,0.0,0,0,9.0,0.8915555559999999
34,3,1,2,3,0.5,4.15,1039.0,960,0,0.0,0,0,8.0,0.864583333
34,3,0,2,3,0.65,30.1,1263.0,600,63,0.0,0,1,58.0,0.802243319
34,3,0,2,5,0.8,30.1,461.0,0,0,0.0,0,0,59.0,0.800980392
34,3,0,2,12,0.8,15.26,1079.0,3720,38,0.0,0,0,34.0,0.800312375
34,3,1,2,6,0.8,2.9,1039.0,960,0,0.0,0,0,8.0,0.773333333
34,3,0,2,6,0.75,18.79,895.0,3960,0,0.0,0,0,33.0,0.75065101
34,3,0,2,4,0.75,30.1,912.0,7020,0,0.0,0,1,58.0,0.750356125
34,3,1,2,4,0.75,4.15,1039.0,1800,0,0.0,0,0,15.0,0.722333333
34,3,0,2,7,0.7,30.1,784.0,600,30,0.0,0,1,59.0,0.7004598890000001
34,3,1,2,5,0.75,4.15,1039.0,1200,0,0.0,0,0,10.0,0.629416667
34,3,0,2,8,0.7,30.1,7.0,7080,27,2.0,10,2,59.0,0.621971751
34,3,0,2,11,0.7,11.41,680.0,2160,30,0.0,0,2,54.0,0.5659722220000001
34,3,0,2,10,0.6,18.22,1131.0,5280,0,0.0,0,1,44.0,0.35542803
34,3,0,2,9,0.6,18.79,2103.0,5400,0,0.0,0,1,54.0,0.329964879
34,3,1,2,7,0.7,4.15,1039.0,1800,0,0.0,0,0,15.0,0.258
37,3,0,1,1,0.8,22.52,1445.0,6840,113,0.0,0,0,57.0,1.000230409
37,3,1,1,10,0.8,3.94,1039.0,960,0,0.0,0,0,8.0,0.9275416670000001
37,3,1,1,7,0.7,5.13,1039.0,1200,0,0.0,0,0,10.0,0.91375
37,3,1,1,12,0.8,5.13,1039.0,1080,0,0.0,0,0,9.0,0.9025
37,3,0,1,12,0.8,15.26,1133.0,4080,38,0.0,0,0,34.0,0.8004019609999999
37,3,1,1,3,0.5,5.13,1039.0,1800,0,0.0,0,0,15.0,0.7866
37,3,0,1,6,0.75,18.79,726.0,3360,0,0.0,0,0,33.0,0.7506213540000001
37,3,0,1,4,0.75,30.1,849.0,7020,45,0.0,0,1,58.0,0.750356125
37,3,1,1,6,0.8,2.9,1039.0,960,0,0.0,0,0,8.0,0.749166667
37,3,0,1,7,0.7,30.1,562.0,840,30,0.0,0,1,59.0,0.700888203
37,3,0,1,11,0.7,11.41,1054.0,3420,30,0.0,0,2,56.0,0.700614035
37,3,0,1,3,0.7,30.1,1422.0,6960,50,0.0,0,1,58.0,0.700603448
37,3,1,1,4,0.75,5.13,1039.0,960,0,0.0,0,0,8.0,0.656666667
37,3,0,1,5,0.8,30.1,680.0,7140,0,0.0,0,0,59.0,0.653431373
37,3,0,1,9,0.65,18.79,2120.0,5520,0,0.0,0,1,51.0,0.650134
37,3,0,1,8,0.6,29.4,179.0,0,23,5.0,30,2,58.0,0.600982906
37,3,1,1,9,0.8,3.94,1039.0,960,0,0.0,0,0,8.0,0.586041667
37,3,1,1,2,0.8,5.13,1039.0,1800,0,0.0,0,0,15.0,0.5814
37,3,0,1,2,0.5,30.33,838.0,6720,0,0.0,0,1,56.0,0.361071429
37,3,0,1,10,0.65,18.22,741.0,0,0,8.0,35,1,49.0,0.302117347
24,3,1,3,12,0.8,5.13,1039.0,1200,0,0.0,0,0,10.0,0.9918
24,3,1,3,6,0.8,2.9,1039.0,1440,0,0.0,0,0,12.0,0.9368611109999999
24,3,1,3,2,0.8,5.13,1039.0,1440,0,0.0,0,0,12.0,0.919125
24,3,0,3,11,0.7,11.41,685.0,3360,30,0.0,0,2,56.0,0.8211125
24,3,0,3,4,0.8,30.1,864.0,480,50,0.0,0,1,58.0,0.800980392
24,3,0,3,5,0.8,30.1,511.0,0,0,0.0,0,0,59.0,0.800980392
24,3,0,3,12,0.8,15.26,1095.0,4080,63,0.0,0,0,34.0,0.8004019609999999
24,3,0,3,1,0.8,22.52,1374.0,3960,63,0.0,0,0,57.0,0.800279693
24,3,0,3,6,0.75,18.79,759.0,3960,34,0.0,0,0,33.0,0.75065101
24,3,0,3,7,0.75,30.1,553.0,2280,45,0.0,0,1,59.0,0.75053268
24,3,1,3,4,0.75,5.13,1039.0,960,0,0.0,0,0,8.0,0.734645833
24,3,0,3,3,0.7,30.1,1057.0,0,40,0.0,0,1,58.0,0.700603448
24,3,0,3,9,0.7,18.79,1587.0,4560,30,0.0,0,1,51.0,0.70009573
24,3,1,3,7,0.7,5.13,1039.0,960,0,0.0,0,0,8.0,0.671875
24,3,1,3,10,0.8,3.94,1039.0,960,0,0.0,0,0,8.0,0.64025
24,3,1,3,8,0.7,5.13,1039.0,960,0,0.0,0,0,8.0,0.58
24,3,1,3,9,0.8,3.94,1039.0,960,0,0.0,0,0,8.0,0.549791667
24,3,0,3,2,0.6,30.33,868.0,6840,0,0.0,0,1,57.0,0.328131579
24,3,0,3,10,0.7,19.68,1119.0,5640,0,8.0,35,1,47.0,0.303574468
24,3,1,3,3,0.5,5.13,1039.0,960,0,0.0,0,0,8.0,0.2565
24,3,0,3,8,0.65,29.4,962.0,4560,0,4.5,30,2,57.0,0.25139925399999996
5,3,1,5,3,0.5,5.13,1039.0,2880,0,0.0,0,0,12.0,0.81640625
5,3,0,5,12,0.8,15.26,1126.0,1080,38,0.0,0,0,34.0,0.8007114940000001
5,3,0,5,1,0.8,22.52,265.0,3840,63,0.0,0,0,57.0,0.8004705129999999
5,3,0,5,4,0.8,30.1,859.0,7020,63,0.0,0,1,58.5,0.800094017
5,3,0,5,5,0.8,30.1,276.0,600,63,3.5,15,0,59.5,0.7999828529999999
5,3,1,5,6,0.8,2.9,1039.0,4320,0,0.0,0,0,18.0,0.785864198
5,3,0,5,6,0.75,18.79,899.0,3960,56,0.0,0,0,33.0,0.75065101
5,3,1,5,10,0.8,3.94,1039.0,2400,0,0.0,0,0,10.0,0.7332777779999999
5,3,1,5,2,0.8,5.13,1039.0,3600,0,0.0,0,0,15.0,0.710125
5,3,0,5,3,0.7,30.1,247.0,6960,50,0.0,0,1,58.0,0.700603448
5,3,0,5,11,0.7,11.41,653.0,3480,30,0.0,0,2,58.0,0.7005404409999999
5,3,0,5,8,0.7,29.4,1116.0,6240,0,0.0,0,2,57.0,0.7
5,3,1,5,4,0.75,5.13,1039.0,1920,0,0.0,0,0,8.0,0.6840277779999999
5,3,1,5,8,0.7,5.13,1039.0,1920,0,0.0,0,0,8.0,0.672135417
5,3,0,5,9,0.7,18.79,1603.0,6120,30,0.0,0,1,51.0,0.638614379
5,3,1,5,5,0.75,5.13,1039.0,1920,0,0.0,0,0,8.0,0.631354167
5,3,0,5,7,0.75,30.1,444.0,0,0,5.0,20,1,59.0,0.611140537
5,3,1,5,12,0.8,5.13,1039.0,2160,0,0.0,0,0,9.0,0.609583333
5,3,0,5,2,0.65,30.33,841.0,6840,0,0.0,0,1,57.0,0.585315789
5,3,0,5,10,0.7,19.68,1410.0,5760,0,0.0,0,1,48.0,0.24941666699999998
30,0,1,4,3,0.5,5.13,1039.0,1800,0,0.0,0,0,15.0,0.8721
30,0,1,4,6,0.8,2.9,1039.0,960,0,0.0,0,0,8.0,0.8319375
30,0,1,4,2,0.8,5.13,1039.0,4800,0,0.0,0,0,20.0,0.8300625
30,0,1,4,11,0.6,2.9,1039.0,2880,0,0.0,0,0,12.0,0.805555556
30,0,0,4,12,0.8,15.26,1103.0,4080,63,0.0,0,0,34.0,0.8004019609999999
30,0,0,4,4,0.8,30.1,922.0,5820,63,0.0,0,1,59.0,0.80000295
30,0,1,4,12,0.8,5.13,1039.0,2400,0,0.0,0,0,10.0,0.78375
30,0,1,4,9,0.8,3.94,1039.0,2400,0,0.0,0,0,10.0,0.753525
30,0,0,4,6,0.75,18.79,1055.0,3960,45,0.0,0,0,33.0,0.75065101
30,0,1,4,1,0.8,3.94,1039.0,2880,0,0.0,0,0,12.0,0.727349537
30,0,0,4,8,0.7,29.4,1146.0,6840,40,0.0,0,2,57.0,0.700614035
30,0,0,4,2,0.7,30.33,746.0,6840,0,0.0,0,1,57.0,0.7006052629999999
30,0,0,4,11,0.75,11.41,834.0,3480,0,0.0,0,2,58.0,0.672140805
30,0,0,4,9,0.7,18.79,1717.0,3240,30,0.0,0,1,57.0,0.6270111829999999
30,0,0,4,3,0.7,30.1,1041.0,8160,33,0.0,0,2,58.0,0.6265777779999999
30,0,0,4,10,0.7,21.25,1531.0,6000,0,0.0,0,1,50.0,0.456875
30,0,0,4,7,0.75,30.1,627.0,6960,0,3.5,20,1,58.0,0.39354885100000003
30,0,1,4,10,0.8,3.94,1039.0,960,0,0.0,0,0,8.0,0.385791667
30,0,0,4,5,0.8,30.1,450.0,5700,0,4.5,25,0,60.0,0.307501459
30,0,1,4,7,0.7,5.13,1039.0,960,0,0.0,0,0,8.0,0.283958333
2,0,1,2,10,0.8,3.94,1039.0,2400,0,0.0,0,0,20.0,0.9557916670000001
2,0,1,2,8,0.7,5.13,1039.0,960,0,0.0,0,0,8.0,0.930416667
2,0,1,2,12,0.8,5.13,1039.0,1080,0,0.0,0,0,9.0,0.9025
2,0,1,2,3,0.8,5.13,1039.0,2160,0,0.0,0,0,18.0,0.87115
2,0,0,2,12,0.8,15.26,1060.0,4080,63,0.0,0,0,34.0,0.8004019609999999
2,0,0,2,4,0.8,30.1,891.0,7140,38,0.0,0,1,59.0,0.800137255
2,0,0,2,5,0.8,30.1,541.0,7140,38,0.0,0,0,59.0,0.800137255
2,0,0,2,7,0.75,30.1,709.0,6960,45,0.0,0,1,58.0,0.750770115
2,0,0,2,6,0.75,18.79,1100.0,3960,45,0.0,0,0,33.0,0.75065101
2,0,0,2,11,0.75,11.41,826.0,2820,0,0.0,0,2,58.0,0.7502939390000001
2,0,0,2,2,0.7,30.33,577.0,2160,30,0.0,0,1,58.0,0.700623
2,0,0,2,8,0.7,29.4,1094.0,6840,40,0.0,0,2,57.0,0.700614035
2,0,0,2,3,0.7,29.4,1228.0,6960,30,0.0,0,2,58.0,0.7003620690000001
2,0,0,2,9,0.7,18.79,1641.0,6000,40,0.0,0,1,50.0,0.60128
2,0,0,2,10,0.7,21.25,1583.0,6000,0,0.0,0,1,50.0,0.417916667
